object,index,x,y,z
bed3,990,26.174,8.277,0.000
bed3,991,26.322,8.285,0.000
bed3,992,26.482,8.290,0.000
bed3,993,26.630,8.293,0.000
bed3,994,27.593,8.321,0.000
bed3,995,27.686,8.347,0.000
bed3,996,27.776,8.337,0.000
bed3,997,27.836,8.348,0.000
bed3,998,27.913,8.349,0.000
bed3,999,28.010,8.336,0.000
bed3,1000,28.646,8.342,0.000
bed3,1001,28.704,8.358,0.000
bed3,1002,28.804,8.356,0.000
bed3,1003,28.881,8.361,0.000
bed3,1004,29.034,8.352,0.000
bed3,1005,29.123,8.355,0.000
bed3,1006,29.206,8.351,0.000
bed3,1007,29.280,8.361,0.000
bed3,1008,29.350,8.353,0.000
bed3,1009,29.515,8.373,0.000
bed3,1010,29.592,8.363,0.000
bed3,1011,29.691,8.362,0.000
bed3,1012,29.760,8.346,0.000
bed3,1013,29.839,8.360,0.000
bed3,1014,-0.005,8.788,0.000
bed3,1015,0.073,8.776,0.000
bed3,1016,0.317,8.783,0.000
bed3,1017,0.472,8.789,0.000
bed3,1018,0.553,8.795,0.000
bed3,1019,0.642,8.793,0.000
bed3,1020,0.876,8.793,0.000
bed3,1021,1.037,8.785,0.000
bed3,1022,1.192,8.788,0.000
bed3,1023,1.368,8.788,0.000
bed3,1024,1.439,8.775,0.000
bed3,1025,1.605,8.793,0.000
bed3,1026,1.687,8.784,0.000
bed3,1027,1.747,8.794,0.000
bed3,1028,1.929,8.792,0.000
bed3,1029,2.003,8.797,0.000
bed3,1030,2.088,8.800,0.000
bed3,1031,2.169,8.803,0.000
bed3,1032,2.229,8.816,0.000
bed3,1033,2.311,8.809,0.000
bed3,1034,2.559,8.818,0.000
bed3,1035,2.660,8.823,0.000
bed3,1036,2.725,8.836,0.000
bed3,1037,2.794,8.818,0.000
bed3,1038,2.950,8.826,0.000
bed3,1039,3.033,8.828,0.000
bed3,1040,3.118,8.831,0.000
bed3,1041,3.184,8.827,0.000
bed3,1042,3.293,8.831,0.000
bed3,1043,3.365,8.852,0.000
bed3,1044,3.454,8.844,0.000
bed3,1045,3.602,8.849,0.000
bed3,1046,3.682,8.864,0.000
bed3,1047,4.005,8.893,0.000
bed3,1048,4.137,8.872,0.000
bed3,1049,4.237,8.885,0.000
bed3,1050,4.404,8.899,0.000
bed3,1051,4.465,8.905,0.000
bed3,1052,4.565,8.906,0.000
bed3,1053,4.645,8.915,0.000
bed3,1054,4.720,8.913,0.000
bed3,1055,5.200,8.941,0.000
bed3,1056,5.430,8.959,0.000
bed3,1057,5.671,8.990,0.000
bed3,1058,5.755,8.993,0.000
bed3,1059,5.831,8.993,0.000
bed3,1060,5.918,8.989,0.000
bed3,1061,6.098,9.012,0.000
bed3,1062,6.172,9.022,0.000
bed3,1063,6.239,9.010,0.000
bed3,1064,6.321,9.036,0.000
bed3,1065,6.401,9.030,0.000
bed3,1066,6.577,9.053,0.000
bed3,1067,6.647,9.037,0.000
bed3,1068,6.721,9.049,0.000
bed3,1069,6.800,9.052,0.000
bed3,1070,7.108,9.072,0.000
bed3,1071,7.199,9.099,0.000
bed3,1072,7.350,9.094,0.000
bed3,1073,7.594,9.100,0.000
bed3,1074,7.686,9.105,0.000
bed3,1075,7.756,9.123,0.000
bed3,1076,7.833,9.099,0.000
bed3,1077,7.917,9.116,0.000
bed3,1078,8.481,9.143,0.000
bed3,1079,8.558,9.148,0.000
bed3,1080,8.643,9.156,0.000
bed3,1081,8.872,9.154,0.000
bed3,1082,9.028,9.159,0.000
bed3,1083,9.123,9.149,0.000
bed3,1084,9.598,9.166,0.000
bed3,1085,9.685,9.164,0.000
bed3,1086,9.839,9.156,0.000
bed3,1087,10.485,9.160,0.000
bed3,1088,10.572,9.169,0.000
bed3,1089,10.713,9.159,0.000
bed3,1090,10.802,9.141,0.000
bed3,1091,12.235,9.072,0.000
bed3,1092,13.845,8.922,0.000
bed3,1093,14.071,8.880,0.000
bed3,1094,14.160,8.894,0.000
bed3,1095,14.321,8.859,0.000
bed3,1096,14.404,8.853,0.000
bed3,1097,14.494,8.848,0.000
bed3,1098,14.629,8.831,0.000
bed3,1099,14.715,8.821,0.000
bed3,1100,15.533,8.729,0.000
bed3,1101,15.594,8.717,0.000
bed3,1102,15.774,8.693,0.000
bed3,1103,15.846,8.702,0.000
bed3,1104,15.939,8.682,0.000
bed3,1105,15.996,8.670,0.000
bed3,1106,16.073,8.646,0.000
bed3,1107,16.170,8.639,0.000
bed3,1108,16.246,8.626,0.000
bed3,1109,16.314,8.632,0.000
bed3,1110,16.402,8.635,0.000
bed3,1111,16.547,8.606,0.000
bed3,1112,16.794,8.575,0.000
bed3,1113,16.868,8.585,0.000
bed3,1114,16.978,8.555,0.000
bed3,1115,17.055,8.564,0.000
bed3,1116,17.120,8.543,0.000
bed3,1117,17.185,8.554,0.000
bed3,1118,17.352,8.518,0.000
bed3,1119,17.439,8.520,0.000
bed3,1120,17.677,8.504,0.000
bed3,1121,18.010,8.488,0.000
bed3,1122,18.089,8.468,0.000
bed3,1123,18.169,8.488,0.000
bed3,1124,18.393,8.451,0.000
bed3,1125,18.882,8.426,0.000
bed3,1126,18.961,8.423,0.000
bed3,1127,19.026,8.423,0.000
bed3,1128,19.120,8.423,0.000
bed3,1129,19.285,8.437,0.000
bed3,1130,19.372,8.428,0.000
bed3,1131,19.448,8.401,0.000
bed3,1132,19.605,8.398,0.000
bed3,1133,19.688,8.406,0.000
bed3,1134,19.754,8.402,0.000
bed3,1135,19.846,8.409,0.000
bed3,1136,20.003,8.398,0.000
bed3,1137,20.067,8.398,0.000
bed3,1138,22.638,8.468,0.000
bed3,1139,22.730,8.483,0.000
bed3,1140,22.793,8.479,0.000
bed3,1141,22.853,8.507,0.000
bed3,1142,23.048,8.512,0.000
bed3,1143,23.683,8.539,0.000
bed3,1144,23.920,8.552,0.000
bed3,1145,23.996,8.553,0.000
bed3,1146,24.084,8.573,0.000
bed3,1147,24.244,8.589,0.000
bed3,1148,24.332,8.596,0.000
bed3,1149,24.407,8.596,0.000
bed3,1150,24.485,8.607,0.000
bed3,1151,24.567,8.605,0.000
bed3,1152,24.645,8.616,0.000
bed3,1153,24.721,8.612,0.000
bed3,1154,24.884,8.620,0.000
bed3,1155,24.956,8.630,0.000
bed3,1156,25.042,8.613,0.000
bed3,1157,25.137,8.655,0.000
bed3,1158,25.196,8.635,0.000
bed3,1159,25.277,8.642,0.000
bed3,1160,25.369,8.649,0.000
bed3,1161,25.431,8.654,0.000
bed3,1162,25.676,8.672,0.000
bed3,1163,25.900,8.690,0.000
bed3,1164,26.159,8.697,0.000
bed3,1165,26.235,8.702,0.000
bed3,1166,26.325,8.711,0.000
bed3,1167,26.560,8.711,0.000
bed3,1168,26.642,8.723,0.000
bed3,1169,26.885,8.730,0.000
bed3,1170,26.955,8.735,0.000
bed3,1171,27.043,8.734,0.000
bed3,1172,27.203,8.742,0.000
bed3,1173,27.362,8.751,0.000
bed3,1174,27.509,8.743,0.000
bed3,1175,27.596,8.756,0.000
bed3,1176,27.687,8.774,0.000
bed3,1177,27.915,8.760,0.000
bed3,1178,28.004,8.774,0.000
bed3,1179,28.170,8.779,0.000
bed3,1180,28.482,8.792,0.000
bed3,1181,28.640,8.778,0.000
bed3,1182,28.713,8.783,0.000
bed3,1183,28.791,8.771,0.000
bed3,1184,29.040,8.779,0.000
bed3,1185,29.107,8.799,0.000
bed3,1186,29.201,8.788,0.000
bed3,1187,29.287,8.783,0.000
bed3,1188,29.361,8.780,0.000
bed3,1189,29.456,8.795,0.000
bed3,1190,29.513,8.787,0.000
bed3,1191,29.617,8.786,0.000
bed3,1192,29.664,8.794,0.000
bed3,1193,29.762,8.777,0.000
bed3,1194,29.845,8.780,0.000
bed3,1195,29.919,8.776,0.000
